"lead_id","log_budget","log_company","log_sessions","intent_media_planning","intent_media_activation","intent_ad_ops","intent_dd_creative","intent_cro","intent_email_sms","intent_landing_funnel","intent_total","readiness","cluster","segment","next_best_service"
"L0473",7.71957398925958,3.95124371858143,2.99573227355399,0.265155287692323,0.142220404546242,0.132529057050124,0.383457085629925,0.431052861746866,0.221700185234658,0.358708607801236,1.93482348970138,0.45,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0474",8.94793610670867,3.04452243772342,1.94591014905531,0.243928848998621,0.224287847487722,0.192977641290054,0.330784397595562,0.784099242545199,0.159483084769454,0.329794300789945,2.26535536347656,0,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0475",7.79028238070348,2.99573227355399,2.94443897916644,0.0968670538510196,0.0871670954395086,0.153974090423435,0.335273756703828,0.279128783731721,0.661545765446499,0.229801754199434,1.84375829979545,1,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0476",8.14873480893717,3.8286413964891,2.07944154167984,0.0754505588440225,0.086118749063462,0.0591738134738989,0.335214959108271,0.276747199916281,0.680042074713856,0.108015321101993,1.62076267622178,0,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0477",9.03276752220443,4.17438726989564,3.71357206670431,0.0899062915705144,0.234515601722524,0.170620629470795,0.279048563959077,0.248297098092735,0.738933462603018,0.126278636651114,1.88760028406978,0.55,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0478",7.81075811652936,3.04452243772342,2.07944154167984,0.196157516166568,0.116312317282427,0.148275771411136,0.221145713911392,0.601044757210184,0.206059861194808,0.672669969801791,2.16166590697831,0,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0479",8.67453876214002,4.23410650459726,2.63905732961526,0.546508392936084,0.528589284140617,0.33858929250855,0.456026632175781,0.272590270638466,0.0741586400195956,0.154194988217205,2.3706575006363,0.45,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0480",7.6377164326648,3.25809653802148,2.70805020110221,0.218045956059359,0.19699636354344,0.157349585695192,0.103050752682611,0.187880112987477,0.119121646357235,0.318066919245757,1.30051133657107,0.45,"3","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0481",7.77064523412918,4.95582705760126,2.89037175789616,0.466538368118927,0.554047074727714,0.473702027206309,0.258888250566088,0.291315898380708,0.0545759054832161,0.28132517155027,2.38039269603323,0.55,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0482",8.24222989137223,4.14313472639153,2.70805020110221,0.192597253504209,0.104168109130114,0.185957636963576,0.354775434185285,0.291110491007566,0.67109451147262,0.234756421553902,2.03445985781727,0,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0483",8.18451375303372,4.0943445622221,2.94443897916644,0.150384083110839,0.208609515649732,0.157010356802493,0.325671060313471,0.495702385983896,0.234933595953044,0.580968918348663,2.15327991616214,0,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0484",8.11939858961229,3.52636052461616,2.94443897916644,0.320607101323549,0.361732024978846,0.370485161361285,0.361821154563222,0.22650475744158,0.0704748594202101,0.134032039635349,1.84565709872404,0.55,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0485",8.18646442942209,5.10594547390058,2.484906649788,0.169468685053289,0.309088980744127,0.206502752471715,0.429497387842275,0.776966776978224,0.27096746864263,0.610333773610182,2.77282582534244,0.55,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0486",9.1719113453564,4.36944785246702,2.30258509299405,0.132921783765778,0.128936059260741,0.109970868262462,0.506553727504797,0.175302879977971,0.837065249134321,0.196748523938004,2.08749909184407,0.45,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0487",6.88755257166462,3.13549421592915,2.19722457733622,0.156898445356637,0.134213997423649,0.143221373250708,0.318253696965985,0.557377324183472,0.222848456201609,0.728429208695889,2.26124250207795,0,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0488",8.27639470486331,3.40119738166216,3.25809653802148,0.512732987524942,0.590558288898319,0.288683776813559,0.285379714821465,0.145128965459298,0.0758694004267454,0.310737851448357,2.20909098539269,0,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0489",7.67740043051481,2.89037175789616,2.99573227355399,0.580058413010556,0.65738881425932,0.22858125976054,0.548818437452428,0.278184215154033,0.165758117847145,0.325471225567162,2.78426048305118,0.45,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0490",7.89095671613892,3.68887945411394,2.07944154167984,0.5184699062258,0.484962392412126,0.408004315802827,0.438538875244558,0.322254054329824,0.212597786309198,0.287475134443957,2.67230246476829,0.55,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0491",8.28551330907974,2.99573227355399,2.77258872223978,0.192365145822987,0.243070593418088,0.0770860808901489,0.173954025981948,0.749236069980543,0.245615560410079,0.765084437164478,2.44641191366827,1,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0492",8.96712165623092,3.04452243772342,2.70805020110221,0.160682020138484,0.0767108839005232,0.083215767366346,0.286809041525703,0.308224130817689,0.615396403847262,0.219788161595352,1.75082640919136,0.45,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0493",7.38336814699238,2.94443897916644,1.38629436111989,0.259100105427206,0.224410014017485,0.245813710754737,0.400691693346016,0.572540354344528,0.137178468017373,0.662449729116634,2.50218407502398,1,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0494",8.84375938191798,3.3322045101752,2.99573227355399,0.174382734112442,0.217786166258156,0.187886748078745,0.384566118661314,0.159563494543545,0.701846709742676,0.303143817721866,2.12917578911874,0,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0495",9.11371933337176,2.89037175789616,2.56494935746154,0.0565751927439123,0.13570348857902,0.0878178670885973,0.332874346803874,0.294807854737155,0.671485482621938,0.182871615362819,1.76213584793732,0.45,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0496",9.45720044990771,4.20469261939097,2.19722457733622,0.510571562405676,0.437976838555187,0.370569735532627,0.351772186812013,0.105819234822411,0.109142857138067,0.201600191206671,2.08745260647265,0,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0497",6.96790920180188,3.76120011569356,2.19722457733622,0.276628978690132,0.120251891284715,0.104955919412896,0.130484895047266,0.140719657263253,0.14084333620267,0.357510963175446,1.27139564107638,0,"3","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0498",8.54830418644129,3.89182029811063,2.484906649788,0.252100265759509,0.560831451974809,0.444803802261595,0.522435143985786,0.317998847481795,0.126172255026177,0.288488038314972,2.51282980480464,0.55,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0499",8.53168763756669,3.63758615972639,3.29583686600433,0.29561077527469,0.57524943575263,0.263123713003006,0.363940637384076,0.349919947527815,0.158564139017835,0.262781631108373,2.26919027906843,1,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0500",8.15219801586179,4.20469261939097,2.07944154167984,0.598941938520875,0.391651469841599,0.325662554602604,0.333682262559887,0.13638838470215,0.215281870309263,0.271327087678947,2.27293556821533,0.55,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0501",7.97693875695943,4.17438726989564,2.83321334405622,0.599510032613762,0.397492791712284,0.425896313425619,0.429354951425921,0.203690194024239,0.155703689856455,0.321217328449711,2.53286530150799,0,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0502",8.58858318750291,3.63758615972639,2.83321334405622,0.42566599175334,0.493494540825486,0.209496085776482,0.248796484130435,0.22677857093513,0.181556502403691,0.260007047350518,2.04579522317508,1,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0503",8.2829886927426,4.34380542185368,2.99573227355399,0.122565952071454,0.184670859156176,0.136195058468729,0.269269984634593,0.176864822977223,0.82660204396816,0.116985251801088,1.83315397307742,0.55,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0504",8.48817624234574,4.07753744390572,2.83321334405622,0.113256953842938,0.308137058536522,0.230358985997736,0.308229644433595,0.614592046139296,0.124815933662467,0.777162180352025,2.47655280296458,0.55,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0505",8.83666458635743,4.45434729625351,1.79175946922805,0.39192339173751,0.637949035968632,0.275360939791426,0.372141190862749,0.334218257188331,0.245039718179032,0.223978180869017,2.4806107145967,0,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0506",8.05102220819068,4.24849524204936,2.56494935746154,0.104066894296557,0.340807062422391,0.174230113299564,0.202342755510472,0.418324644328095,0.172984311904293,0.518892691656947,1.93164847341832,0.55,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0507",7.87092959675514,3.61091791264422,2.39789527279837,0.18241961003514,0.193079943023622,0.0773500334005803,0.37227371254703,0.379736452340148,0.491764946107287,0.156353635387495,1.8529783328413,0.55,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0508",7.48885295573346,2.94443897916644,2.19722457733622,0.442834966664668,0.485577479097992,0.544640475523193,0.47564078446012,0.242172608873807,0.0809593429323286,0.277215264935512,2.54904092248762,0.55,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0509",7.86901937649902,3.25809653802148,2.77258872223978,0.189000942418352,0.15126443883637,0.156911954283714,0.366040828730911,0.434089347929694,0.330810481589287,0.680505469511263,2.30862346329959,0,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0510",8.18479265416508,4.23410650459726,2.07944154167984,0.495111137768254,0.596650312468409,0.548475127702113,0.477403244841844,0.228018985153176,0.16354195959866,0.290431890368927,2.79963265790138,0.55,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0511",8.80552505270952,2.77258872223978,2.94443897916644,0.252909673773684,0.7287871141918,0.447401645337231,0.361577174428385,0.332508056273218,0.208724004635587,0.20506481223274,2.53697248087265,0.55,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0512",7.62997570702779,3.80666248977032,2.77258872223978,0.152566718822345,0.137454236880876,0.132418142724782,0.174404114740901,0.239906017109752,0.322927575872745,0.237164594954811,1.39684140110621,0.55,"3","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0513",8.87766093359367,3.85014760171006,2.484906649788,0.496075982740149,0.563700609933585,0.22418104239041,0.323007734923158,0.123128303524572,0.238951688725501,0.258373565878719,2.22741892811609,1,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0514",8.85423669340574,3.13549421592915,2.19722457733622,0.394275761768222,0.51412392295897,0.394924320734572,0.261970079119783,0.308616519637872,0.118341535981745,0.346392162516713,2.33864430271788,1,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0515",7.92371033396924,2.19722457733622,2.99573227355399,0.0757721217582002,0.152534250775352,0.0643247016472742,0.524294455198105,0.236501886695623,0.476637561770622,0.334232956252526,1.8642979340977,1,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0516",8.279189777195,2.99573227355399,2.30258509299405,0.286754507897422,0.499285283777863,0.340926363714971,0.312719930487219,0.275445797038265,0.0636633860878646,0.281018647796009,2.05981391679961,0.55,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0517",8.12917499691179,3.97029191355212,2.07944154167984,0.437781565845944,0.460154750104994,0.25359712948557,0.228340614633635,0.332432789751329,0.24603410619311,0.174166602164041,2.13250755817862,0.45,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0518",7.87054784450771,3.58351893845611,2.39789527279837,0.497018775180914,0.634354002587497,0.399055192514788,0.271421581238974,0.101878695387859,0.0831352879758924,0.241334212501533,2.22819774738746,0.45,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0519",8.5956346177228,4.81218435537242,2.70805020110221,0.157471016095951,0.118988031381741,0.0951722680940293,0.385767567309085,0.279931099223904,0.480354760854971,0.106719630444422,1.6244043734041,0.45,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0520",9.02665788954289,3.80666248977032,2.39789527279837,0.18851465722546,0.240449876524508,0.118591597804334,0.283586551831104,0.242769263195805,0.694596783223096,0.330074052640703,2.09858278244501,1,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0521",8.36334246659798,4.0943445622221,2.70805020110221,0.136729882936925,0.172675596340559,0.126144259003922,0.308758940733969,0.722886615758762,0.245392625534441,0.516224133153446,2.22881205346202,1,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0522",7.14124512235049,3.40119738166216,2.89037175789616,0.159282614476979,0.201834619068541,0.181437001517043,0.383924206020311,0.484487188840285,0.349672465608455,0.424738411628641,2.18537650716025,0.55,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0523",7.86710550031674,4.26267987704132,3.78418963391826,0.274224013322964,0.261966087121982,0.11206710669212,0.402204853110015,0.513090488733724,0.340604442020413,0.643773653265089,2.54793064426631,0.55,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0524",8.13329386122263,4.02535169073515,2.70805020110221,0.557797179243062,0.690036524180323,0.441043161344714,0.3624713666155,0.143013061513193,0.0567566973622888,0.173849435371812,2.42496742563089,0.55,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0525",8.53444354482276,3.78418963391826,1.94591014905531,0.260276568867266,0.148626372939907,0.0842086059506983,0.107279837445822,0.326061221852433,0.179224551329389,0.287942760600708,1.39361991898622,0,"3","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0526",7.59085212368858,3.76120011569356,2.07944154167984,0.292727237544023,0.163190198154189,0.219552715262398,0.14463285591919,0.122037594171707,0.25544860123191,0.240981224714778,1.43857042699819,0.45,"3","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0527",7.86940171257709,3.66356164612965,2.07944154167984,0.473505672253668,0.396518733445555,0.523305284837261,0.210951884172391,0.253053557674866,0.182519954117015,0.222057527827565,2.26191261432832,0.45,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0528",8.89645120735523,3.73766961828337,2.77258872223978,0.173674691142514,0.112197918607853,0.10804949006997,0.180273850634694,0.524425044388045,0.332323465927038,0.611765209655277,2.04270967042539,0.45,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0529",9.17087162806582,2.07944154167984,2.63905732961526,0.19577026105253,0.18642422738485,0.0743249825784005,0.372100858006161,0.25155677748844,0.503538552660029,0.271437011973467,1.85515267114388,0,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0530",8.49984355308112,3.80666248977032,2.70805020110221,0.392357994080521,0.424516138061881,0.255299615953118,0.332165421661921,0.282756818074267,0.0747426558285952,0.140458683331963,1.90229732699227,0,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0531",7.88344635413774,3.40119738166216,2.77258872223978,0.182827501324937,0.183912585861981,0.170200226409361,0.253803476993926,0.581393185420893,0.22160601146752,0.369656575098634,1.96339956257725,1,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0532",7.86710550031674,3.68887945411394,3.36729582998647,0.344944801239762,0.606120813358575,0.410137028724421,0.512630328722298,0.170995425805449,0.117650273116305,0.183491485915147,2.34597015688196,0,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0533",7.62021477057445,3.63758615972639,2.70805020110221,0.320354337058961,0.153176795074251,0.172154958592728,0.249573055095971,0.297168219892774,0.137431349279359,0.212967847776599,1.54282656277064,0,"3","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0534",7.88382321489215,3.43398720448515,2.83321334405622,0.253491138084792,0.237964649533387,0.0872855740599334,0.314632270508446,0.276701729942579,0.198810455587227,0.169168478460051,1.53805429617641,0.45,"3","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0535",7.88608140177575,3.46573590279973,3.2188758248682,0.0850468577467837,0.105988269345835,0.172244055301417,0.547092762473039,0.321104509150609,0.496396367752459,0.247762776585296,1.97563559835544,0.45,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0536",8.59378379357795,2.99573227355399,2.99573227355399,0.553896346979309,0.74324316829443,0.44976549341809,0.406289379915688,0.173813450464513,0.103136024996638,0.272856246586889,2.70300011065556,0,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0537",7.51806418123308,4.07753744390572,2.94443897916644,0.395531350653619,0.589286896120757,0.20089636114426,0.296977071871515,0.214179299562238,0.207570054382086,0.293017180019524,2.197458213754,0,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0538",8.44052810648075,3.36729582998647,3.43398720448515,0.0709216039744206,0.204991008434445,0.096794031758327,0.325554859475233,0.299172803736292,0.746108810824808,0.162663397868164,1.90620651607169,0.45,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0539",8.03980234373648,3.97029191355212,1.79175946922805,0.0878799197496846,0.207781689846888,0.156158117111772,0.295461581926793,0.300224926625378,0.609686281241011,0.110830320825335,1.76802283732686,0.45,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0540",8.61177583390219,3.58351893845611,2.99573227355399,0.326856926642358,0.548301479686052,0.433166909008287,0.440067168523092,0.175767046248075,0.0780297414399684,0.187263083551079,2.18945235509891,0.55,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0541",7.97693875695943,3.52636052461616,2.77258872223978,0.27028635002207,0.325356224866118,0.246106792520732,0.131449350644834,0.277900477952789,0.105875012488104,0.158162240521051,1.5151364490157,0.45,"3","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0542",8.98331429339775,4.4188406077966,2.484906649788,0.174746958399191,0.10200040533673,0.238434576196596,0.176586670218967,0.618437531404197,0.269677421450615,0.338462973898277,1.91834653690457,0.45,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0543",8.08764028777898,4.14313472639153,3.13549421592915,0.119741693965625,0.0652120019774884,0.0537200424005277,0.417499027075246,0.229757497832179,0.56224281686591,0.198126732045785,1.64629981216276,1,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0544",7.72973533138505,2.07944154167984,1.94591014905531,0.305082627013326,0.737746004667133,0.515937450283673,0.463348452094942,0.158738374558743,0.22971159867011,0.332593314431142,2.74315782171907,0.45,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0545",8.66819606495276,4.26267987704132,2.94443897916644,0.0906972504220903,0.109552326845005,0.156520361348521,0.212930096220225,0.182991401664913,0.618320364970714,0.346026033884846,1.71703783535631,0.55,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0546",8.1146238864201,2.70805020110221,2.39789527279837,0.23996135587804,0.296919914626051,0.208254842832685,0.120879791583866,0.32539040929405,0.193682045990135,0.201009403006174,1.586097763211,0,"3","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0547",7.94520113241276,3.29583686600433,3.80666248977032,0.336694769700989,0.274812021199614,0.0784985817503184,0.240044837608002,0.228699825028889,0.325079809839372,0.37157893194817,1.85540877707535,0.45,"3","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0548",8.86841328467201,3.87120101090789,3.09104245335832,0.474760136485565,0.428565322421491,0.320437120180577,0.402016924927011,0.211267072847113,0.170894162030891,0.119932977622375,2.12787371651502,0,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0549",8.05038445306702,2.56494935746154,2.63905732961526,0.420845296827611,0.51226826030761,0.235768534499221,0.430531466682442,0.166690059436951,0.130592411523685,0.197144604544155,2.09384063382167,0.45,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0550",8.1285852003745,3.52636052461616,1.38629436111989,0.297094134567305,0.551898474711925,0.54966166265076,0.455463256721851,0.336454921134282,0.169145507086068,0.277814117982052,2.63753207485424,1,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0551",8.90177508860798,3.76120011569356,2.56494935746154,0.208087971433997,0.193968074477743,0.0612927291542292,0.418537570349872,0.68533435043646,0.111677780887112,0.557952712709084,2.2368511894485,0.55,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0552",7.33367639565768,3.09104245335832,1.6094379124341,0.507977916672826,0.584128549788147,0.338797299214639,0.222453570051584,0.277320113929454,0.0961459790356457,0.331509574747179,2.35833300343947,0,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0553",9.02761873516089,2.89037175789616,2.07944154167984,0.305655551911332,0.231333069992252,0.210773848369718,0.206337277276907,0.258248562773224,0.276520353474189,0.415883113257587,1.90475177705521,0,"3","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0554",8.1961611392829,4.24849524204936,2.70805020110221,0.400295516115148,0.386456604767591,0.424301336123608,0.543978947587311,0.290365900867619,0.0679505657404661,0.323371363361366,2.43672023456311,0.55,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0555",7.7944112057266,3.43398720448515,2.83321334405622,0.536747591465246,0.364317821897566,0.378356768074445,0.25914574121125,0.24939199044602,0.0783735803794116,0.136536127445288,2.00286962091923,0.55,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0556",8.10802122137675,4.06044301054642,2.77258872223978,0.435723965289071,0.393324844352901,0.256250983173959,0.309538311487995,0.207255229784641,0.171277272468433,0.270453382539563,2.04382398909656,0.45,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0557",7.27447955877387,4.38202663467388,2.83321334405622,0.291575283370912,0.219999829272274,0.233554914966226,0.279127440880984,0.729803995089605,0.337313655437902,0.446232983795926,2.53760810281383,0,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0558",8.07868822922987,3.09104245335832,2.56494935746154,0.591427247575484,0.350193959474564,0.500867883930914,0.406264099292457,0.173815768875647,0.144484152784571,0.311907427525148,2.47896053945879,0.45,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0559",8.60557030203365,3.09104245335832,2.07944154167984,0.170616185152903,0.278105090628378,0.0614758910145611,0.378914536116645,0.433177935401909,0.30989343925612,0.633054843125865,2.26523792069638,0.55,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0560",8.75951172211649,2.484906649788,2.484906649788,0.319713749410585,0.34097494588932,0.149912949791178,0.292283212672919,0.159280525892973,0.332610595237929,0.364922824152745,1.95969880304765,0.55,"3","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0561",8.14089846060785,2.99573227355399,3.2188758248682,0.244830740033649,0.264204331114888,0.160184142319486,0.282056604302488,0.157359240017831,0.168512353755068,0.170444042561576,1.44759145410499,0,"3","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0562",9.13162178726478,3.17805383034795,1.94591014905531,0.530159338098019,0.656881931331009,0.286984846764244,0.403689485881478,0.2412958088913,0.135886859148741,0.279545760969631,2.53444403108442,0,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0563",9.06889200839181,3.3322045101752,2.19722457733622,0.250151577964425,0.408214443922043,0.419104954448994,0.413089097640477,0.256597173248883,0.0812242707237601,0.200477087369654,2.02885860531824,0,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0564",8.73456008995299,2.70805020110221,2.39789527279837,0.493800392863341,0.695900457538664,0.308167555183172,0.489030025585089,0.31541885525221,0.192311204131693,0.251668036938645,2.74629652749281,1,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0565",7.96206730875367,4.52178857704904,1.79175946922805,0.386305005208123,0.373235868755728,0.503415498242248,0.490417881659232,0.342568376415875,0.125935118785128,0.188855024194345,2.41073277326068,0.55,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0566",7.16472037877186,3.93182563272433,2.63905732961526,0.590032841439825,0.409912284649909,0.512676670460496,0.463248783070594,0.302633833221626,0.227819866826758,0.141201830201317,2.64752610987052,0,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0567",8.38297584929643,3.66356164612965,2.70805020110221,0.395100345276296,0.338571835099719,0.23579425457865,0.140238185087219,0.184229898988269,0.127574447682127,0.273018190939911,1.69452715765219,0.45,"3","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0568",8.11999382772511,4.04305126783455,2.89037175789616,0.548303940263577,0.588534557912499,0.530784769589081,0.486482324241661,0.131298194837291,0.187219405826181,0.103044880577363,2.57566807324765,0,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0569",8.50916101971897,3.36729582998647,2.07944154167984,0.129258445743471,0.179455300560221,0.146958182659,0.457404118229169,0.319200411625207,0.730322267231531,0.272334093251266,2.23493281929987,1,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0570",8.12355783506165,3.80666248977032,2.30258509299405,0.408793438109569,0.303147904830985,0.112499760463834,0.16640857248567,0.141639815026429,0.24590025896905,0.394266307703219,1.77265605758876,0,"3","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0571",8.35255436947459,2.30258509299405,2.99573227355399,0.268533764756285,0.138690557761583,0.093046332988888,0.28337428936502,0.144846067612525,0.178428536071442,0.311481699789874,1.41840124834562,0,"3","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0572",8.15765701519647,3.17805383034795,3.17805383034795,0.337612552545033,0.43202506089583,0.48532645360101,0.316796575160697,0.305384300264996,0.228792091691867,0.114473165094387,2.22041019925382,0.55,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0573",7.52563997504154,3.58351893845611,2.63905732961526,0.269124568114057,0.22522941431962,0.066067574871704,0.414690522314049,0.571161675546318,0.264360386377666,0.646044463920407,2.45667860546382,0,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0574",7.28207365809346,4.51085950651685,2.56494935746154,0.363817025616299,0.549420466460288,0.369151966820937,0.442622540669981,0.291678927687462,0.113082003919408,0.107912845816463,2.23768577699084,0,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
